time,seconds_elapsed,z,y,x
1772462546390580200,0.086580322265625,-0.00953784491866827,0.0049034119583666325,0.0024588967207819223
1772462546400628000,0.0966279296875,-0.00971601065248251,0.0062395199202001095,0.0007635282818228006
1772462546410677200,0.10667724609375,-0.008563661016523838,0.007513309828937054,0.0041617220267653465
1772462546420725000,0.11672509765625,-0.008205465972423553,0.008559932000935078,0.0021105550695210695
1772462546430773000,0.12677294921875,-0.009365538135170937,0.006916229147464037,0.0016759273130446672
1772462546440822000,0.136822021484375,-0.009179916232824326,0.005287173669785261,0.001401355373673141
1772462546450870000,0.1468701171875,-0.008254201151430607,0.006508233025670052,-0.0014165353495627642
1772462546460918300,0.156918212890625,-0.008137821219861507,0.006939132697880268,0.0007382282637991011
1772462546470967000,0.166967041015625,-0.007192665245383978,0.006031260825693607,0.00011904330312972888
1772462546481015300,0.177015380859375,-0.007245662156492472,0.007426491007208824,0.0014586133183911443
1772462546491064000,0.18706396484375,-0.008219047449529171,0.006298908498138189,0.00307595101185143
1772462546501112000,0.197112060546875,-0.008787632919847965,0.008888034150004387,0.002688460983335972
1772462546511160000,0.20716015625,-0.007952732034027576,0.008362592197954655,0.001449292292818427
1772462546521209000,0.217208984375,-0.009822270832955837,0.005393700208514929,0.0027361316606402397
1772462546531257000,0.227257080078125,-0.007731955498456955,0.010074205696582794,0.0019126823171973228
1772462546541306000,0.23730615234375,-0.007875233888626099,0.00888137612491846,0.0013281183782964945
1772462546551354000,0.24735400390625,-0.0070741549134254456,0.012013519182801247,0.003225088119506836
1772462546561402000,0.257402099609375,-0.011156247928738594,0.0073292856104671955,0.0033337450586259365
1772462546571451100,0.267451171875,-0.007216900121420622,0.0065287393517792225,0.004073038697242737
1772462546581499100,0.2774990234375,-0.00890880636870861,0.005902097560465336,0.0025843314360827208
1772462546591547100,0.287547119140625,-0.007917577400803566,0.007484015077352524,0.003126551164314151
1772462546601596200,0.29759619140625,-0.009754892438650131,0.007865645922720432,0.0035063179675489664
1772462546611644000,0.307643798828125,-0.00881106872111559,0.006541789043694735,0.0007249124464578927
1772462546621693200,0.317693115234375,-0.006404103245586157,0.007847269997000694,0.00192200334277004
1772462546631741000,0.327740966796875,-0.00785499345511198,0.01094798929989338,0.0019861855544149876
1772462546641790200,0.337790283203125,-0.008123972453176975,0.008005994372069836,0.0005661880713887513
1772462546651838000,0.347837890625,-0.008494950830936432,0.007674963679164648,0.004234426189213991
1772462546661886000,0.357885986328125,-0.008137554861605167,0.008533567190170288,0.003266899613663554
1772462546671935000,0.36793505859375,-0.006244580261409283,0.008190551772713661,0.004249339923262596
1772462546681983000,0.37798291015625,-0.00869016069918871,0.006432333029806614,0.0011646003695204854
1772462546692031200,0.38803125,-0.009608418680727482,0.009041432291269302,0.0017667410429567099
1772462546702080000,0.398080078125,-0.007258711848407984,0.007488809060305357,0.004522047471255064
1772462546712128300,0.408128173828125,-0.00908297672867775,0.008234760724008083,0.0020453077740967274
1772462546722177000,0.418177001953125,-0.007982026785612106,0.005803294479846954,0.0008705873624421656
1772462546732225300,0.428225341796875,-0.009676063433289528,0.007674165070056915,0.001957956003025174
1772462546742273000,0.43827294921875,-0.008942095562815666,0.006099704187363386,0.0010756507981568575
1772462546752322300,0.448322265625,-0.008241684176027775,0.006213687360286713,0.0023276028223335743
1772462546762370000,0.4583701171875,-0.006110090296715498,0.006856574676930904,0.002519616624340415
1772462546772419000,0.468419189453125,-0.008128766901791096,0.004820588044822216,0.0015821839915588498
1772462546782467000,0.478467041015625,-0.005882123950868845,0.009148490615189075,0.003640807466581464
1772462546792515000,0.48851513671875,-0.009031311608850956,0.007902930490672588,0.0018578211311250925
1772462546802564000,0.498564208984375,-0.006252569612115622,0.0062307314947247505,0.002796319080516696
1772462546812612000,0.508612060546875,-0.009877664037048817,0.006729541812092066,0.00250603468157351
1772462546822661000,0.5186611328125,-0.007191600278019905,0.007794806268066168,0.004412325099110603
1772462546832709000,0.528709228515625,-0.0073356772772967815,0.006816094275563955,0.004370513837784529
1772462546842756900,0.5387568359375,-0.006984672509133816,0.006864031311124563,0.0031348068732768297
1772462546852806100,0.54880615234375,-0.008192682638764381,0.008894159458577633,0.00318913534283638
1772462546862854000,0.55885400390625,-0.008256065659224987,0.005901298485696316,0.0025656893849372864
