time,seconds_elapsed,z,y,x
1772570922840868600,0.16686865234375,-0.00015271631127689034,-0.0010690141934901476,0.0009162978967651725
1772570922858700000,0.184699951171875,-0.0003054326225537807,-0.0009162978967651725,0.0022907445672899485
1772570922876546800,0.202546875,0.0007635815418325365,-0.0022907445672899485,-0.0003054326225537807
1772570922894377000,0.220376953125,-0.001679879380390048,-0.0007635815418325365,0.0003054326225537807
1772570922912217000,0.238217041015625,-0.00015271631127689034,-0.001527163083665073,0.0025961773935705423
1772570922930053000,0.25605322265625,-0.0013744467869400978,-0.0022907445672899485,0.001832595793530345
1772570922947887400,0.273887451171875,-0.0009162978967651725,-0.0012217304902151227,-0.0007635815418325365
1772570922965722600,0.29172265625,-0.00045814894838258624,-0.0012217304902151227,-0.0013744467869400978
1772570922983558100,0.30955810546875,-0.00045814894838258624,-0.00015271631127689034,0.00015271631127689034
1772570923001394200,0.327394287109375,-0.00045814894838258624,-0.001832595793530345,-0.0003054326225537807
1772570923019228200,0.345228271484375,-0.0006108652451075613,0.0003054326225537807,0.0010690141934901476
1772570923037063200,0.363063232421875,-0.00045814894838258624,-0.0012217304902151227,0.0007635815418325365
1772570923054898400,0.3808984375,-0.0019853119738399982,-0.0010690141934901476,0.0006108652451075613
1772570923072718600,0.398718505859375,-0.0012217304902151227,-0.0025961773935705423,0.0006108652451075613
1772570923090569000,0.41656884765625,-0.0003054326225537807,-0.0027488935738801956,0.00015271631127689034
1772570923108404500,0.434404541015625,-0.00045814894838258624,-0.0006108652451075613,0.0009162978967651725
1772570923126240500,0.452240478515625,-0.0009162978967651725,-0.00015271631127689034,-0.0009162978967651725
1772570923144076800,0.470076904296875,-0.0003054326225537807,-0.0013744467869400978,0
1772570923161909200,0.4879091796875,-0.0006108652451075613,0,0.0010690141934901476
1772570923179744500,0.50574462890625,-0.0003054326225537807,0,-0.0009162978967651725
1772570923197579800,0.523579833984375,-0.0006108652451075613,-0.0006108652451075613,0.001832595793530345
1772570923215415800,0.541415771484375,-0.0006108652451075613,0,-0.00015271631127689034
1772570923233249800,0.559249755859375,-0.0010690141934901476,-0.001527163083665073,0.00015271631127689034
1772570923251085300,0.577085205078125,-0.00015271631127689034,-0.0019853119738399982,0.00045814894838258624
1772570923268920800,0.5949208984375,-0.00045814894838258624,-0.0012217304902151227,-0.00015271631127689034
1772570923286756900,0.6127568359375,-0.0010690141934901476,-0.0013744467869400978,0.0003054326225537807
1772570923304591000,0.630591064453125,-0.00015271631127689034,-0.001679879380390048,0.00045814894838258624
1772570923322426000,0.648426025390625,-0.001679879380390048,-0.0027488935738801956,0.0012217304902151227
1772570923340261400,0.666261474609375,-0.0013744467869400978,-0.001832595793530345,0.00045814894838258624
1772570923358097200,0.68409716796875,-0.00045814894838258624,-0.0012217304902151227,0.0013744467869400978
1772570923375931400,0.701931396484375,-0.0003054326225537807,-0.0003054326225537807,0.001527163083665073
1772570923393766700,0.7197666015625,-0.0013744467869400978,-0.0019853119738399982,-0.0006108652451075613
1772570923411601700,0.7376015625,-0.0006108652451075613,0.0006108652451075613,-0.00015271631127689034
1772570923429438500,0.7554384765625,-0.0010690141934901476,-0.0010690141934901476,0
1772570923447272400,0.7732724609375,-0.0006108652451075613,-0.0024434609804302454,0.00015271631127689034
1772570923465107700,0.791107666015625,-0.0013744467869400978,-0.0025961773935705423,0.0009162978967651725
1772570923482943000,0.80894287109375,0.00015271631127689034,-0.0007635815418325365,0.0009162978967651725
1772570923500778800,0.82677880859375,-0.0006108652451075613,-0.0024434609804302454,0.0013744467869400978
1772570923518613000,0.844613037109375,-0.00015271631127689034,-0.0013744467869400978,0.0003054326225537807
1772570923536447700,0.86244775390625,-0.0006108652451075613,-0.001527163083665073,0.0006108652451075613
1772570923554283300,0.880283203125,-0.0006108652451075613,-0.0009162978967651725,0.00015271631127689034
1772570923572119300,0.898119384765625,-0.00045814894838258624,-0.00427605677396059,0.0019853119738399982
1772570923589953500,0.91595361328125,-0.0009162978967651725,-0.0024434609804302454,0.0006108652451075613
1772570923607789000,0.9337890625,-0.0010690141934901476,-0.0007635815418325365,0.0006108652451075613
1772570923625624000,0.9516240234375,-0.0013744467869400978,-0.0027488935738801956,-0.00045814894838258624
1772570923643460000,0.969460205078125,-0.0009162978967651725,-0.0013744467869400978,0.0013744467869400978
1772570923661294000,0.987294189453125,-0.0009162978967651725,-0.00045814894838258624,0.00015271631127689034
1772570923679129300,1.00512939453125,-0.0006108652451075613,-0.0025961773935705423,-0.00015271631127689034
1772570923696964600,1.022964599609375,0.0007635815418325365,-0.00015271631127689034,0.0009162978967651725
1772570923714800600,1.040800537109375,-0.0009162978967651725,0,0
1772570923732635000,1.058634765625,-0.00015271631127689034,-0.0009162978967651725,0.001679879380390048
1772570923750470400,1.076470458984375,-0.002138028386980295,-0.0006108652451075613,0.001832595793530345
1772570923768305400,1.094305419921875,-0.0007635815418325365,-0.0012217304902151227,0.0009162978967651725
1772570923786141700,1.1121416015625,-0.0013744467869400978,-0.001679879380390048,-0.00015271631127689034
1772570923803976000,1.129975830078125,0.0007635815418325365,-0.001832595793530345,0.0009162978967651725
1772570923821811000,1.14781103515625,-0.00045814894838258624,-0.00045814894838258624,-0.00015271631127689034
1772570923839646000,1.16564599609375,-0.0012217304902151227,-0.0003054326225537807,0.0007635815418325365
1772570923857482200,1.183482177734375,-0.0012217304902151227,-0.00015271631127689034,-0.00045814894838258624
1772570923875316500,1.20131640625,-0.00045814894838258624,-0.003054326167330146,0.0006108652451075613
1772570923893151500,1.2191513671875,-0.001527163083665073,0.00045814894838258624,0.0009162978967651725
1772570923910986800,1.23698681640625,-0.0006108652451075613,0.0019853119738399982,0.0003054326225537807
1772570923928823000,1.254822998046875,-0.0006108652451075613,-0.0025961773935705423,0.0009162978967651725
1772570923946657000,1.272656982421875,-0.0009162978967651725,-0.0013744467869400978,0.0007635815418325365
1772570923964492000,1.290491943359375,0,-0.001527163083665073,0.001832595793530345
1772570923982327300,1.308327392578125,-0.0003054326225537807,0,0.0009162978967651725
1772570924000163600,1.32616357421875,0.0003054326225537807,-0.001679879380390048,0.0009162978967651725
1772570924017997300,1.343997314453125,-0.00045814894838258624,-0.0027488935738801956,0.001679879380390048
1772570924035832800,1.361832763671875,0.00045814894838258624,-0.001527163083665073,-0.0010690141934901476
1772570924053668000,1.379668212890625,-0.00015271631127689034,-0.001527163083665073,-0.00045814894838258624
1772570924071504400,1.39750439453125,0.00015271631127689034,-0.001527163083665073,-0.0012217304902151227
1772570924089338400,1.41533837890625,-0.002138028386980295,-0.0007635815418325365,0.0019853119738399982
1772570924107173600,1.433173583984375,-0.0012217304902151227,-0.0007635815418325365,0
1772570924125008600,1.451008544921875,-0.0009162978967651725,-0.0010690141934901476,0.0012217304902151227
1772570924142844700,1.4688447265625,-0.0012217304902151227,-0.0019853119738399982,-0.0006108652451075613
1772570924160676600,1.486676513671875,-0.0013744467869400978,-0.0009162978967651725,0.0010690141934901476
1772570924178514000,1.504513916015625,0.00045814894838258624,-0.0003054326225537807,0.001527163083665073
1772570924196349200,1.52234912109375,-0.0010690141934901476,-0.0024434609804302454,-0.00015271631127689034
1772570924214185700,1.540185791015625,-0.0003054326225537807,-0.00015271631127689034,0.0010690141934901476
