time,seconds_elapsed,z,y,x
1772572997535297000,0.124297119140625,6.08614444732666,-0.05742774158716202,-0.9583254456520081
1772572997553132800,0.1421328125,4.372883319854736,-0.7746763229370117,-1.1838489770889282
1772572997570967000,0.159967041015625,7.202396392822266,-0.24167509377002716,-0.776470959186554
1772572997588817700,0.177817626953125,8.947361946105957,-0.41994038224220276,-0.37148571014404297
1772572997606649000,0.195649169921875,6.608377933502197,-0.9248259663581848,-0.29730820655822754
1772572997624484000,0.213484130859375,5.900700569152832,0.08135596662759781,0.24466611444950104
1772572997642315000,0.23131494140625,6.960123062133789,0.8392825126647949,0.09631111472845078
1772572997660153600,0.249153564453125,7.729415416717529,1.8658034801483154,-0.39541393518447876
1772572997677991700,0.26699169921875,7.100701332092285,4.59003210067749,-1.5272190570831299
1772572997695823000,0.284822998046875,8.84088134765625,9.92243766784668,-0.6717849373817444
1772572997713657000,0.302656982421875,16.535001754760742,9.554540634155273,3.448655605316162
1772572997731489000,0.320489013671875,18.281164169311523,5.233103275299072,3.3343982696533203
1772572997749330000,0.338329833984375,19.9423828125,4.626522541046143,4.100101470947266
1772572997767161900,0.356161865234375,22.331016540527344,4.657031059265137,3.383451223373413
1772572997784996000,0.37399609375,20.83550262451172,5.422734260559082,1.1545369625091553
1772572997802831000,0.3918310546875,17.42154312133789,7.014559745788574,-0.24227328598499298
1772572997820665900,0.409665771484375,15.62991714477539,8.83669376373291,-0.3032902777194977
1772572997838500900,0.4275009765625,15.142379760742188,8.643473625183105,0.01734796352684498
1772572997856335600,0.445335693359375,15.646069526672363,7.052844524383545,0.22612173855304718
1772572997874170400,0.46317041015625,15.295520782470703,6.786045074462891,0.38703906536102295
1772572997892004900,0.4810048828125,13.14377498626709,6.86381196975708,0.21714866161346436
1772572997909840100,0.498840087890625,8.682954788208008,6.952944278717041,-0.44805604219436646
1772572997927674400,0.51667431640625,5.309075355529785,5.565107345581055,-1.5930216312408447
1772572997945509000,0.534509033203125,4.411766529083252,4.087539196014404,-1.8610178232192993
1772572997963331600,0.55233154296875,5.282155990600586,3.418147087097168,-1.1395817995071411
