time,seconds_elapsed,z,y,x
1772536321224087000,0.069087158203125,-0.0019116170005872846,0.026869697496294975,0.11491699516773224
1772536321234135800,0.0791357421875,0.0013544837711378932,0.008688828907907009,0.10613389313220978
1772536321244184000,0.08918408203125,0.0033427998423576355,-0.004172640852630138,0.08502061665058136
1772536321254231800,0.099231689453125,-0.0018064221367239952,-0.013137373141944408,0.07131652534008026
1772536321264281000,0.109281005859375,-0.006142580881714821,-0.02828969433903694,0.05732773616909981
1772536321274328800,0.119328857421875,-0.011998605914413929,-0.0370541587471962,0.04779228940606117
1772536321284376800,0.129376953125,-0.016409866511821747,-0.049431730061769485,0.03316141664981842
1772536321294425900,0.13942578125,-0.02039502002298832,-0.06663788110017776,0.01991618424654007
1772536321304473900,0.149473876953125,-0.013994112610816956,-0.07522337883710861,0.018142517656087875
1772536321314522000,0.159522216796875,-0.011453723534941673,-0.06760381162166595,0.0293112825602293
1772536321324571000,0.16957080078125,-0.010428139939904213,-0.05236094072461128,0.046487607061862946
1772536321334619100,0.179619140625,-0.004926315508782864,-0.03314037621021271,0.06543706357479095
1772536321344667000,0.1896669921875,-0.007447530049830675,-0.02238733135163784,0.08445815742015839
1772536321354716200,0.199716064453125,-0.01016928069293499,-0.015807991847395897,0.090481698513031
1772536321364764000,0.209763916015625,-0.005979062989354134,0.005103149451315403,0.09015679359436035
1772536321374812000,0.21981201171875,-0.006156163290143013,0.02082059346139431,0.08720627427101135
1772536321384860200,0.229860107421875,-0.009976201690733433,0.009644371457397938,0.07742422074079514
1772536321394909000,0.239908935546875,-0.0018064221367239952,-0.009228119626641273,0.050633084028959274
1772536321404957200,0.249957275390625,0.009854494594037533,-0.023610254749655724,0.02516154572367668
1772536321415005000,0.2600048828125,0.017401892691850662,-0.024500016123056412,0.013381851837038994
1772536321425054000,0.270053955078125,0.016627445816993713,-0.02629099227488041,0.008835303597152233
1772536321435102000,0.28010205078125,0.012871057726442814,-0.029039109125733376,-0.001418665866367519
1772536321445150000,0.29014990234375,0.01275520958006382,-0.01697072759270668,-0.007799067068845034
1772536321455199000,0.300198974609375,0.010001767426729202,0.00056219327962026,-0.0005193164106458426
1772536321465247000,0.3102470703125,0.003823766717687249,0.012023906223475933,0.005835785064846277
1772536321475295000,0.320294921875,0.0011017497163265944,0.005152684170752764,0.003631752682849765
1772536321485344000,0.330343994140625,0.0016383767360821366,-0.006876281928271055,-0.00373028963804245
1772536321495391700,0.340391845703125,0.0017251957906410098,-0.009110940620303154,-0.004831240512430668
1772536321505440000,0.35043994140625,-0.0009049421059899032,-0.011434015817940235,-0.0043777041137218475
1772536321515488800,0.36048876953125,-0.00022556974727194756,-0.010969560593366623,-0.0015571502735838294
1772536321525537000,0.370537109375,0.0002665824140422046,-0.002996056107804179,-0.0010721886064857244
1772536321535585000,0.3805849609375,0.0008186557097360492,0.002359560690820217,0.008607602678239346
1772536321545634000,0.390634033203125,0.005312207154929638,-0.0014972290955483913,0.007151119876652956
1772536321555682000,0.40068212890625,0.0070403325371444225,-0.010026801377534866,0.008523979224264622
1772536321565729800,0.410729736328125,0.009061671793460846,-0.00920281931757927,0.004924451000988483
1772536321575779000,0.420779052734375,-0.0012088088551536202,-0.018873289227485657,0.006128199864178896
1772536321585826800,0.430826904296875,-0.004246144089847803,-0.01866156794130802,0.012351741082966328
1772536321595875000,0.440875,-0.008742092177271843,-0.005873868241906166,0.019663449376821518
1772536321605923800,0.450923828125,-0.014077203348279,0.00008735168376006186,0.013574131764471531
1772536321615972000,0.46097216796875,-0.018442656844854355,-0.004856273997575045,0.0034855452831834555
1772536321626019800,0.471019775390625,-0.01842002011835575,-0.018811771646142006,-0.0026051041204482317
1772536321636067800,0.48106787109375,-0.014680142514407635,-0.012890764512121677,0.0006519418093375862
1772536321646116900,0.491116943359375,-0.018371017649769783,0.001511343871243298,0.004996622912585735
1772536321656164900,0.501164794921875,-0.017312411218881607,0.00755059439688921,0.005894374568015337
1772536321666213000,0.511213134765625,-0.010745322331786156,0.0005203816690482199,0.008839564397931099
1772536321676262000,0.521261962890625,-0.009847304783761501,0.000511593243572861,0.010046775452792645
1772536321686310100,0.53131005859375,-0.011650796979665756,-0.006106894463300705,0.008699215948581696
1772536321696358000,0.54135791015625,-0.016436230391263962,-0.012767460197210312,0.009065932594239712
1772536321706407000,0.551406982421875,-0.014553110115230083,-0.011757323518395424,0.012035890482366085
1772536321716455000,0.561454833984375,-0.018612831830978394,-0.00023196132679004222,0.027236947789788246
1772536321726503000,0.5715029296875,-0.01798725686967373,0.022610770538449287,0.04162973538041115
1772536321736552000,0.581552001953125,-0.018855446949601173,0.020550016313791275,0.035355061292648315
1772536321746600000,0.591599853515625,-0.016326243057847023,0.0049556102603673935,0.030177876353263855
1772536321756648000,0.60164794921875,-0.014794925227761269,0.004319647327065468,0.029994383454322815
1772536321766697000,0.611697021484375,-0.01835423894226551,0.007932225242257118,0.024101341143250465
1772536321776745000,0.621744873046875,-0.019271433353424072,0.0026461167726665735,0.016329172998666763
1772536321786793000,0.63179296875,-0.016394685953855515,0.001982190879061818,0.014791196212172508
1772536321796842000,0.641842041015625,-0.014875885099172592,0.0056861150078475475,0.013030314818024635
1772536321806890000,0.651889892578125,-0.01546257920563221,0.005113535560667515,0.0036421390250325203
1772536321816938000,0.66193798828125,-0.01004863902926445,-0.002389121800661087,-0.0025686188600957394
1772536321826985700,0.67198583984375,-0.012153335846960545,-0.010320015251636505,0.00029401297797448933
1772536321837035000,0.682034912109375,-0.008234228007495403,-0.022420354187488556,-0.009825199842453003
1772536321847082800,0.692082763671875,-0.0057289921678602695,-0.03110945038497448,-0.009488842450082302
